Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,HST,AST,HC,AC,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HSTF,ASTF,HCF,ACF
2018-11-04,2018,Waasland-Beveren,Anderlecht,1,2,A,O,5.5,3.8,1.61,4.0,4.0,3.0,2.0,7,0.0,1.0,1.0,2.0,2.0,3.0,-1.0,3.0,4.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,50.0,50.0,15.0,16.0,12.0,19.0
2018-11-04,2018,Standard,Antwerp,0,2,A,U,1.95,3.5,3.75,2.0,2.0,2.0,2.0,7,1.0,2.0,0.0,1.0,4.0,3.0,1.0,2.0,3.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,-1.0,50.0,0.0,66.7,16.7,20.0,17.0,16.0,25.0
2018-11-04,2018,St Truiden,Waregem,2,1,H,O,2.0,3.5,3.6,6.0,3.0,1.0,6.0,7,2.0,0.0,0.0,3.0,7.0,3.0,4.0,3.0,12.0,-9.0,4.0,-9.0,13.0,2.0,0.0,2.0,0.0,2.0,-2.0,50.0,0.0,0.0,83.3,17.0,7.0,14.0,9.0
2018-11-04,2018,Lokeren,Eupen,2,0,H,U,2.45,3.3,2.8,6.0,4.0,2.0,9.0,7,0.0,1.0,1.0,1.0,1.0,4.0,-3.0,3.0,3.0,0.0,-2.0,1.0,-3.0,0.0,1.0,-1.0,1.0,0.0,1.0,16.7,50.0,33.3,50.0,8.0,10.0,11.0,13.0
2018-11-03,2018,Gent,Kortrijk,3,1,H,O,1.61,4.0,5.0,5.0,4.0,5.0,4.0,8,1.0,2.0,2.0,0.0,3.0,6.0,-3.0,10.0,2.0,8.0,-7.0,4.0,-11.0,0.0,2.0,-2.0,2.0,0.0,2.0,42.9,42.9,42.9,28.6,18.0,19.0,20.0,17.0
2018-11-03,2018,Genk,Club Brugge,1,1,D,U,1.9,3.6,3.75,3.0,4.0,4.0,3.0,7,3.0,1.0,0.0,1.0,7.0,7.0,0.0,1.0,5.0,-4.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,-1.0,83.3,0.0,50.0,16.7,32.0,16.0,34.0,6.0
2018-11-03,2018,Cercle Brugge,Mouscron,2,1,H,O,2.25,3.3,3.2,8.0,1.0,9.0,3.0,7,1.0,0.0,1.0,1.0,5.0,3.0,2.0,7.0,5.0,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,33.3,0.0,66.7,7.0,16.0,10.0,18.0
2018-11-02,2018,Oostende,Charleroi,2,1,H,O,3.1,3.3,2.3,4.0,3.0,3.0,6.0,7,0.0,0.0,2.0,2.0,2.0,3.0,-1.0,8.0,5.0,3.0,-6.0,-2.0,-4.0,0.0,0.0,0.0,2.0,0.0,2.0,33.3,50.0,16.7,50.0,15.0,13.0,17.0,12.0
2018-11-01,2018,Waregem,Standard,3,1,H,O,3.5,3.75,1.95,10.0,5.0,6.0,8.0,7,0.0,1.0,2.0,1.0,3.0,4.0,-1.0,6.0,3.0,3.0,-3.0,1.0,-4.0,0.0,1.0,-1.0,1.0,0.0,1.0,16.7,50.0,33.3,33.3,14.0,11.0,21.0,12.0
2018-11-01,2018,Anderlecht,Lokeren,1,1,D,U,1.25,5.5,12.0,4.0,3.0,5.0,4.0,7,2.0,0.0,0.0,3.0,6.0,3.0,3.0,3.0,6.0,-3.0,3.0,-3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,66.7,0.0,0.0,83.3,21.0,5.0,28.0,9.0
2018-10-31,2018,Kortrijk,Waasland-Beveren,2,2,D,O,1.5,4.5,6.0,10.0,5.0,9.0,5.0,6,1.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,2.0,5.0,0.0,2.0,-2.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,60.0,16.7,50.0,19.0,11.0,18.0,11.0
2018-10-31,2018,Eupen,Cercle Brugge,2,0,H,U,2.04,3.5,3.4,6.0,5.0,7.0,5.0,7,1.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,9.0,-4.0,-1.0,-6.0,5.0,0.0,0.0,0.0,0.0,2.0,-2.0,33.3,66.7,0.0,50.0,12.0,11.0,10.0,18.0
2018-10-31,2018,Antwerp,Genk,2,4,A,O,3.3,3.5,2.1,8.0,12.0,5.0,6.0,7,2.0,2.0,0.0,0.0,9.0,11.0,-2.0,4.0,4.0,0.0,5.0,7.0,-2.0,1.0,2.0,-1.0,0.0,0.0,0.0,50.0,0.0,66.7,0.0,22.0,21.0,21.0,21.0
2018-10-30,2018,Mouscron,Gent,3,1,H,O,5.5,4.2,1.55,9.0,7.0,6.0,4.0,7,1.0,2.0,1.0,0.0,1.0,9.0,-8.0,3.0,2.0,1.0,-2.0,7.0,-9.0,0.0,2.0,-2.0,1.0,0.0,1.0,16.7,66.7,60.0,20.0,11.0,25.0,16.0,13.0
2018-10-30,2018,Club Brugge,Oostende,4,0,H,O,1.36,5.25,7.0,9.0,6.0,8.0,2.0,7,2.0,1.0,0.0,0.0,7.0,3.0,4.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,83.3,0.0,33.3,33.3,20.0,16.0,23.0,11.0
2018-10-30,2018,Charleroi,St Truiden,1,0,H,U,1.9,3.6,3.75,8.0,4.0,6.0,2.0,7,3.0,1.0,0.0,1.0,8.0,3.0,5.0,4.0,4.0,0.0,4.0,-1.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,50.0,50.0,16.7,33.3,20.0,13.0,9.0,6.0
2018-10-28,2018,Waasland-Beveren,Antwerp,0,1,A,U,4.75,3.75,1.72,6.0,6.0,5.0,8.0,6,0.0,1.0,0.0,1.0,2.0,3.0,-1.0,2.0,4.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,60.0,20.0,15.0,13.0,9.0,22.0
2018-10-28,2018,Standard,Genk,1,1,D,U,3.0,3.25,2.37,6.0,6.0,5.0,4.0,6,2.0,2.0,0.0,0.0,6.0,13.0,-7.0,3.0,6.0,-3.0,3.0,7.0,-4.0,1.0,2.0,-1.0,0.0,0.0,0.0,60.0,0.0,80.0,0.0,23.0,26.0,20.0,23.0
2018-10-28,2018,Eupen,Anderlecht,2,1,H,O,4.5,4.0,1.7,5.0,5.0,4.0,12.0,6,1.0,1.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,60.0,40.0,12.0,12.0,8.0,9.0
2018-10-27,2018,Waregem,Mouscron,2,2,D,O,1.61,4.0,5.0,6.0,4.0,8.0,3.0,6,0.0,0.0,3.0,2.0,3.0,2.0,1.0,9.0,6.0,3.0,-6.0,-4.0,-2.0,0.0,0.0,0.0,2.0,2.0,0.0,20.0,60.0,0.0,80.0,15.0,13.0,15.0,20.0
2018-10-27,2018,St Truiden,Club Brugge,2,2,D,O,4.33,4.0,1.72,4.0,5.0,6.0,2.0,6,3.0,2.0,0.0,1.0,6.0,10.0,-4.0,1.0,5.0,-4.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,60.0,0.0,60.0,20.0,18.0,24.0,14.0,10.0
2018-10-27,2018,Lokeren,Oostende,0,0,D,U,3.0,3.4,2.3,3.0,10.0,3.0,7.0,6,1.0,1.0,1.0,1.0,2.0,3.0,-1.0,3.0,3.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,60.0,40.0,40.0,10.0,9.0,13.0,7.0
2018-10-27,2018,Cercle Brugge,Kortrijk,1,1,D,U,2.7,3.4,2.5,2.0,8.0,6.0,10.0,6,1.0,2.0,2.0,1.0,4.0,5.0,-1.0,9.0,2.0,7.0,-5.0,3.0,-8.0,0.0,2.0,-2.0,2.0,0.0,2.0,60.0,40.0,50.0,33.3,5.0,14.0,11.0,17.0
2018-10-26,2018,Gent,Charleroi,2,1,H,O,1.66,3.8,5.0,6.0,4.0,7.0,2.0,7,0.0,0.0,3.0,1.0,2.0,2.0,0.0,11.0,3.0,8.0,-9.0,-1.0,-8.0,0.0,0.0,0.0,2.0,0.0,2.0,33.3,50.0,20.0,40.0,17.0,13.0,25.0,19.0
2018-10-21,2018,Oostende,Gent,0,4,A,O,3.3,3.5,2.1,4.0,11.0,5.0,4.0,6,1.0,2.0,1.0,0.0,5.0,8.0,-3.0,5.0,4.0,1.0,0.0,4.0,-4.0,1.0,1.0,0.0,1.0,0.0,1.0,40.0,40.0,50.0,25.0,16.0,18.0,12.0,17.0
2018-10-21,2018,Charleroi,Waregem,3,2,H,O,1.83,3.5,4.2,8.0,4.0,2.0,6.0,6,2.0,0.0,1.0,3.0,5.0,2.0,3.0,4.0,12.0,-8.0,1.0,-10.0,11.0,1.0,0.0,1.0,1.0,3.0,-2.0,40.0,60.0,0.0,80.0,13.0,6.0,15.0,7.0
2018-10-21,2018,Anderlecht,Cercle Brugge,4,2,H,O,1.36,5.0,7.5,7.0,4.0,7.0,4.0,6,1.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,6.0,-4.0,1.0,-5.0,6.0,0.0,0.0,0.0,0.0,1.0,-1.0,60.0,0.0,0.0,40.0,18.0,12.0,25.0,17.0
2018-10-20,2018,Mouscron,Standard,0,0,D,U,5.75,4.2,1.53,2.0,5.0,4.0,8.0,6,1.0,1.0,2.0,2.0,1.0,5.0,-4.0,4.0,5.0,-1.0,-3.0,0.0,-3.0,0.0,1.0,-1.0,1.0,0.0,1.0,20.0,80.0,40.0,40.0,14.0,9.0,22.0,9.0
2018-10-20,2018,Kortrijk,St Truiden,3,1,H,O,2.04,3.6,3.3,7.0,7.0,5.0,5.0,5,0.0,1.0,2.0,1.0,5.0,4.0,1.0,8.0,4.0,4.0,-3.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,20.0,20.0,18.0,13.0,21.0,2.0
2018-10-20,2018,Genk,Eupen,2,1,H,O,1.16,7.5,13.0,10.0,4.0,13.0,5.0,6,3.0,2.0,0.0,0.0,8.0,4.0,4.0,2.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,40.0,40.0,28.0,10.0,31.0,13.0
2018-10-20,2018,Antwerp,Lokeren,2,1,H,O,1.36,4.5,9.0,9.0,2.0,9.0,2.0,6,2.0,0.0,0.0,3.0,8.0,3.0,5.0,3.0,6.0,-3.0,5.0,-3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,80.0,19.0,8.0,15.0,11.0
2018-10-19,2018,Club Brugge,Waasland-Beveren,1,1,D,U,1.18,7.5,12.0,8.0,1.0,6.0,4.0,6,3.0,1.0,0.0,2.0,8.0,5.0,3.0,2.0,4.0,-2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,20.0,60.0,21.0,17.0,24.0,12.0
2018-10-07,2018,Waregem,Anderlecht,1,2,A,O,3.5,3.6,2.0,3.0,6.0,10.0,2.0,5,1.0,1.0,2.0,2.0,6.0,3.0,3.0,7.0,4.0,3.0,-1.0,-1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,25.0,50.0,50.0,50.0,23.0,11.0,10.0,10.0
2018-10-07,2018,Standard,Club Brugge,3,1,H,O,2.62,3.3,2.6,8.0,3.0,6.0,1.0,5,1.0,2.0,0.0,0.0,3.0,10.0,-7.0,2.0,3.0,-1.0,1.0,7.0,-6.0,0.0,2.0,-2.0,0.0,0.0,0.0,50.0,0.0,75.0,0.0,16.0,25.0,21.0,12.0
2018-10-07,2018,Gent,Genk,1,5,A,O,2.8,3.5,2.37,5.0,8.0,4.0,13.0,6,1.0,2.0,2.0,0.0,3.0,10.0,-7.0,7.0,5.0,2.0,-4.0,5.0,-9.0,0.0,2.0,-2.0,1.0,0.0,1.0,40.0,40.0,75.0,0.0,18.0,27.0,40.0,17.0
2018-10-06,2018,Waasland-Beveren,Oostende,1,1,D,U,2.5,3.4,2.7,5.0,3.0,4.0,2.0,5,0.0,2.0,0.0,1.0,3.0,4.0,-1.0,3.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,17.0,10.0,7.0,9.0
2018-10-06,2018,St Truiden,Mouscron,3,1,H,O,1.53,4.2,5.75,8.0,6.0,5.0,4.0,5,2.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,5.0,-4.0,3.0,-4.0,7.0,1.0,0.0,1.0,0.0,2.0,-2.0,50.0,0.0,0.0,75.0,16.0,10.0,16.0,21.0
2018-10-06,2018,Lokeren,Kortrijk,1,3,A,O,2.7,3.4,2.5,4.0,7.0,5.0,5.0,5,1.0,2.0,1.0,1.0,1.0,4.0,-3.0,3.0,1.0,2.0,-2.0,3.0,-5.0,0.0,2.0,-2.0,1.0,0.0,1.0,25.0,50.0,40.0,40.0,8.0,11.0,12.0,13.0
2018-10-06,2018,Eupen,Antwerp,1,2,A,O,3.75,3.4,2.0,4.0,8.0,0.0,8.0,5,1.0,1.0,2.0,1.0,5.0,2.0,3.0,6.0,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,25.0,75.0,50.0,25.0,12.0,11.0,14.0,19.0
2018-10-05,2018,Cercle Brugge,Charleroi,2,1,H,O,2.9,3.2,2.45,2.0,4.0,3.0,5.0,5,1.0,0.0,2.0,1.0,5.0,2.0,3.0,9.0,4.0,5.0,-4.0,-2.0,-2.0,1.0,0.0,1.0,2.0,1.0,1.0,50.0,50.0,25.0,25.0,7.0,16.0,10.0,16.0
2018-09-30,2018,Oostende,Standard,1,3,A,O,4.2,3.75,1.8,5.0,3.0,6.0,0.0,5,1.0,1.0,1.0,2.0,4.0,5.0,-1.0,4.0,4.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,25.0,25.0,50.0,17.0,20.0,10.0,14.0
2018-09-30,2018,Antwerp,Gent,2,2,D,O,2.5,3.4,2.7,7.0,7.0,8.0,4.0,5,2.0,2.0,0.0,1.0,7.0,8.0,-1.0,2.0,5.0,-3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,66.7,33.3,13.0,16.0,10.0,18.0
2018-09-30,2018,Anderlecht,St Truiden,0,0,D,U,1.44,4.5,6.5,7.0,0.0,11.0,0.0,5,2.0,1.0,0.0,1.0,5.0,6.0,-1.0,2.0,6.0,-4.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0,25.0,25.0,19.0,21.0,25.0,4.0
2018-09-29,2018,Mouscron,Waasland-Beveren,0,3,A,O,2.04,3.5,3.4,4.0,5.0,6.0,2.0,5,1.0,0.0,2.0,3.0,1.0,3.0,-2.0,2.0,8.0,-6.0,-1.0,-5.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,25.0,75.0,0.0,75.0,10.0,19.0,17.0,13.0
2018-09-29,2018,Genk,Waregem,4,0,H,O,1.36,4.75,8.0,17.0,1.0,12.0,2.0,5,3.0,0.0,0.0,3.0,7.0,3.0,4.0,3.0,11.0,-8.0,4.0,-8.0,12.0,1.0,0.0,1.0,0.0,3.0,-3.0,75.0,0.0,0.0,75.0,17.0,11.0,29.0,18.0
2018-09-29,2018,Club Brugge,Cercle Brugge,4,0,H,O,1.3,5.75,8.5,5.0,0.0,8.0,7.0,5,3.0,0.0,0.0,1.0,7.0,1.0,6.0,2.0,2.0,0.0,5.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,22.0,14.0,24.0,10.0
2018-09-29,2018,Charleroi,Lokeren,2,1,H,O,1.55,4.33,5.25,3.0,1.0,3.0,2.0,5,1.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,5.0,0.0,-1.0,-2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,25.0,75.0,0.0,75.0,17.0,9.0,15.0,11.0
2018-09-28,2018,Kortrijk,Eupen,1,3,A,O,1.9,3.6,3.75,6.0,3.0,8.0,1.0,4,0.0,1.0,2.0,1.0,5.0,1.0,4.0,9.0,4.0,5.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,66.7,25.0,50.0,13.0,11.0,19.0,15.0
2018-09-23,2018,Gent,Club Brugge,0,4,A,O,2.8,3.4,2.4,7.0,8.0,9.0,3.0,5,2.0,2.0,1.0,0.0,7.0,7.0,0.0,4.0,3.0,1.0,3.0,4.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,25.0,66.7,0.0,21.0,21.0,42.0,14.0
2018-09-23,2018,Cercle Brugge,Genk,2,5,A,O,5.0,3.8,1.66,3.0,7.0,1.0,4.0,4,2.0,2.0,1.0,0.0,6.0,9.0,-3.0,6.0,3.0,3.0,0.0,6.0,-6.0,1.0,2.0,-1.0,1.0,0.0,1.0,66.7,33.3,66.7,0.0,14.0,27.0,14.0,22.0
2018-09-23,2018,Anderlecht,Standard,2,1,H,O,2.1,3.5,3.3,7.0,3.0,10.0,4.0,4,2.0,1.0,0.0,1.0,8.0,4.0,4.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,66.7,0.0,33.3,33.3,17.0,28.0,21.0,20.0
2018-09-22,2018,Waasland-Beveren,Charleroi,1,1,D,U,3.2,3.6,2.1,4.0,5.0,3.0,5.0,4,0.0,1.0,0.0,1.0,2.0,5.0,-3.0,2.0,4.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,33.3,33.3,17.0,20.0,7.0,14.0
2018-09-22,2018,St Truiden,Antwerp,2,0,H,U,2.8,3.4,2.4,5.0,3.0,3.0,9.0,4,1.0,2.0,0.0,0.0,2.0,3.0,-1.0,1.0,1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,66.7,0.0,14.0,11.0,15.0,13.0
2018-09-22,2018,Lokeren,Mouscron,0,0,D,U,2.04,3.6,3.4,1.0,6.0,3.0,11.0,4,1.0,0.0,2.0,3.0,1.0,2.0,-1.0,7.0,7.0,0.0,-6.0,-5.0,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,33.3,66.7,0.0,100.0,8.0,6.0,11.0,10.0
2018-09-22,2018,Eupen,Oostende,1,2,A,O,2.25,3.5,3.0,3.0,3.0,6.0,2.0,4,1.0,1.0,2.0,2.0,5.0,4.0,1.0,8.0,7.0,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,33.3,66.7,33.3,66.7,15.0,9.0,11.0,8.0
2018-09-21,2018,Waregem,Kortrijk,0,2,A,U,1.64,4.2,4.75,5.0,4.0,3.0,2.0,4,1.0,1.0,1.0,2.0,8.0,2.0,6.0,7.0,4.0,3.0,1.0,-2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,33.3,33.3,25.0,50.0,23.0,9.0,12.0,16.0
2018-09-16,2018,Mouscron,Kortrijk,1,0,H,U,3.1,3.4,2.25,5.0,3.0,6.0,10.0,4,0.0,1.0,3.0,1.0,0.0,2.0,-2.0,3.0,3.0,0.0,-3.0,-1.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,100.0,33.3,33.3,8.0,6.0,17.0,7.0
2018-09-16,2018,Gent,St Truiden,1,2,A,O,1.5,4.33,6.0,5.0,6.0,12.0,1.0,4,2.0,0.0,0.0,1.0,7.0,5.0,2.0,3.0,6.0,-3.0,4.0,-1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,66.7,0.0,0.0,33.3,19.0,17.0,39.0,5.0
2018-09-16,2018,Antwerp,Waregem,5,1,H,O,1.9,3.5,4.0,6.0,2.0,4.0,1.0,4,1.0,0.0,0.0,2.0,2.0,3.0,-1.0,1.0,7.0,-6.0,1.0,-4.0,5.0,0.0,0.0,0.0,0.0,2.0,-2.0,33.3,0.0,0.0,66.7,19.0,12.0,15.0,21.0
2018-09-15,2018,Waasland-Beveren,Eupen,0,0,D,U,2.2,3.5,3.1,6.0,3.0,2.0,7.0,3,,1.0,,2.0,,3.0,,,9.0,,,-6.0,,,0.0,,,2.0,,0.0,0.0,33.3,66.7,,13.0,,12.0
2018-09-15,2018,Standard,Charleroi,0,0,D,U,1.55,3.8,6.5,6.0,4.0,5.0,9.0,4,2.0,,0.0,,6.0,,,4.0,,,2.0,,,0.0,,,0.0,,,66.7,0.0,50.0,50.0,18.0,,18.0,
2018-09-15,2018,Oostende,Cercle Brugge,1,1,D,U,2.1,3.4,3.4,6.0,7.0,6.0,7.0,4,2.0,0.0,1.0,1.0,5.0,0.0,5.0,4.0,1.0,3.0,1.0,-1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,66.7,33.3,0.0,33.3,16.0,13.0,8.0,8.0
2018-09-15,2018,Genk,Anderlecht,1,0,H,U,1.85,4.0,3.6,5.0,5.0,9.0,5.0,4,2.0,2.0,0.0,1.0,7.0,7.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,33.3,21.0,12.0,29.0,7.0
2018-09-14,2018,Club Brugge,Lokeren,2,1,H,O,1.16,7.5,13.0,7.0,2.0,9.0,5.0,4,3.0,0.0,0.0,2.0,10.0,4.0,6.0,3.0,6.0,-3.0,7.0,-2.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,66.7,23.0,10.0,19.0,6.0
2018-09-02,2018,Kortrijk,Genk,3,3,D,O,4.2,4.0,1.75,6.0,11.0,5.0,6.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,
2018-09-02,2018,Cercle Brugge,Gent,0,3,A,O,3.3,3.5,2.1,0.0,7.0,7.0,5.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,50.0,50.0,,,,
2018-09-02,2018,Anderlecht,Antwerp,1,1,D,U,1.66,4.0,4.75,4.0,2.0,4.0,5.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2018-09-01,2018,St Truiden,Oostende,1,0,H,U,1.95,3.5,3.8,5.0,3.0,6.0,3.0,3,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.0,50.0,,,,
2018-09-01,2018,Lokeren,Waasland-Beveren,1,0,H,U,2.14,3.4,3.3,5.0,5.0,5.0,5.0,3,,0.0,,2.0,,5.0,,,9.0,,,-4.0,,,0.0,,,1.0,,0.0,100.0,0.0,66.7,,18.0,,12.0
2018-09-01,2018,Eupen,Standard,2,1,H,O,5.25,4.2,1.57,5.0,3.0,2.0,5.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,50.0,0.0,,,,
2018-09-01,2018,Charleroi,Mouscron,3,1,H,O,1.57,4.2,5.25,9.0,1.0,4.0,5.0,4,0.0,,3.0,,1.0,,,5.0,,,-4.0,,,0.0,,,1.0,,,0.0,100.0,0.0,100.0,13.0,,18.0,
2018-08-31,2018,Waregem,Club Brugge,2,5,A,O,3.1,3.5,2.2,7.0,13.0,2.0,6.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,50.0,0.0,,,,
2018-08-26,2018,Gent,Lokeren,2,1,H,O,1.28,5.25,10.0,6.0,5.0,19.0,4.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,50.0,,,,
2018-08-26,2018,Genk,Waasland-Beveren,3,2,H,O,1.2,6.0,15.0,6.0,7.0,10.0,5.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,50.0,,,,
2018-08-26,2018,Club Brugge,Anderlecht,2,1,H,O,1.8,3.75,4.2,9.0,1.0,7.0,2.0,3,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2018-08-25,2018,Standard,St Truiden,3,2,H,O,1.53,4.0,6.0,9.0,7.0,9.0,1.0,3,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,0.0,,,,
2018-08-25,2018,Mouscron,Eupen,0,1,A,U,2.3,3.4,3.0,5.0,4.0,10.0,5.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,
2018-08-25,2018,Charleroi,Kortrijk,0,2,A,U,1.57,3.75,6.0,1.0,4.0,8.0,1.0,3,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,50.0,,,,
2018-08-25,2018,Antwerp,Cercle Brugge,1,0,H,U,1.61,3.75,5.5,6.0,5.0,3.0,3.0,3,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
2018-08-24,2018,Oostende,Waregem,3,1,H,O,3.1,3.5,2.2,5.0,3.0,0.0,4.0,3,,,,,,,,,,,,,,,,,,,,50.0,50.0,0.0,50.0,,,,
2018-08-19,2018,Genk,Charleroi,3,1,H,O,1.4,4.75,7.0,6.0,7.0,10.0,2.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,,,
2018-08-19,2018,Eupen,Gent,2,3,A,O,4.75,4.0,1.64,4.0,4.0,6.0,8.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,
2018-08-19,2018,Antwerp,Club Brugge,1,1,D,U,3.6,3.4,2.04,1.0,4.0,3.0,3.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,,,
2018-08-18,2018,Waasland-Beveren,St Truiden,2,2,D,O,3.0,3.5,2.25,7.0,8.0,2.0,2.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
2018-08-18,2018,Lokeren,Standard,0,3,A,O,4.33,3.5,1.83,2.0,14.0,4.0,5.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,,
2018-08-18,2018,Kortrijk,Oostende,1,2,A,O,2.37,3.4,2.87,6.0,4.0,8.0,4.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,0.0,100.0,,,,
2018-08-18,2018,Cercle Brugge,Waregem,3,1,H,O,3.4,3.5,2.04,4.0,6.0,2.0,13.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,,,,
2018-08-17,2018,Anderlecht,Mouscron,2,0,H,U,1.22,6.5,11.0,8.0,3.0,11.0,5.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,,,,
2018-08-12,2018,Oostende,Genk,0,2,A,U,4.0,3.75,1.83,6.0,9.0,4.0,7.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,,
2018-08-12,2018,Gent,Waasland-Beveren,4,1,H,O,1.36,4.75,8.5,10.0,7.0,11.0,3.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
2018-08-12,2018,Charleroi,Anderlecht,1,2,A,O,3.5,3.6,2.0,7.0,5.0,3.0,3.0,2,,,,,,,,,,,,,,,,,,,,0.0,100.0,100.0,0.0,,,,
2018-08-11,2018,Waregem,Eupen,4,0,H,O,1.4,5.0,6.5,11.0,4.0,5.0,3.0,2,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,,,
2018-08-11,2018,Standard,Cercle Brugge,0,0,D,U,1.44,4.33,7.0,1.0,2.0,7.0,0.0,2,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,,,,
